station_id,count,min,max,span_days,median_gap_days
113215079323002,3,2013-11-05,2018-01-22,1539,769.5
113230078293001,1,2023-01-01,2023-01-01,0,
113230078381501,2,1998-08-25,2014-11-05,5916,5916.0
113230079343001,70,1996-01-05,2018-11-18,8353,102.0
113329079400201,16,2007-05-15,2020-11-30,4948,130.0
113330078053001,27,2005-11-05,2022-11-30,6234,102.0
113330079290001,14,1998-01-05,2006-01-05,2922,130.0
113330079290002,26,1994-05-01,2021-11-30,10075,102.0
113345079353001,75,1996-01-05,2022-01-30,9522,102.0
113345079353002,19,2013-11-05,2022-05-30,3128,130.0
113400077540001,75,1998-05-15,2022-11-30,8965,102.0
113400077541501,34,1996-01-05,2009-08-25,4981,130.0
113410078042001,26,2005-11-05,2022-11-30,6234,102.0
113413079405901,10,2012-05-15,2021-11-30,3486,92.0
113415078110001,43,1996-01-05,2018-11-30,8365,102.0
113430079100001,74,1999-01-05,2021-01-10,8041,102.0
113500077473001,79,1998-05-15,2022-11-30,8965,102.0
113500078453001,102,1994-05-01,2022-11-30,10440,92.0
113502077510001,50,1999-11-05,2022-11-30,8426,102.0
113515078262501,98,1994-08-01,2023-01-20,10399,97.0
113525078113501,64,2002-11-05,2022-11-30,7330,102.0
113525078332001,1,2023-01-01,2023-01-01,0,
113530077503001,28,1996-01-05,2020-11-30,9096,102.0
113530078064101,23,2005-11-05,2022-11-30,6234,102.0
113530078351001,71,1998-05-15,2021-08-31,8509,102.0
113630079190001,89,1996-01-05,2022-05-30,9642,102.0
113700079253001,9,2001-11-05,2020-08-25,6868,152.0
113700079253002,20,2013-11-05,2022-05-30,3128,131.0
113900079390001,15,2013-11-05,2022-05-30,3128,133.0
113900079390002,61,1996-01-05,2022-05-30,9642,126.5
113915079333001,22,1996-01-05,2001-11-05,2131,102.0
114035076222501,5,2015-08-27,2023-01-10,2693,137.5
114035076222503,21,2016-08-27,2022-11-30,2286,92.5
114037076012801,78,2000-08-27,2023-01-10,8171,88.0
114045076012401,36,2014-01-07,2023-01-10,3290,87.0
114045076031001,31,2015-01-07,2023-01-10,2925,92.5
114052076002401,74,2000-04-17,2023-01-10,8303,96.0
114052076002402,25,2015-11-07,2023-01-10,2621,90.0
114052076002501,79,2000-04-17,2023-01-10,8303,89.5
114056076122101,33,2014-11-07,2023-01-10,2986,82.5
114126076074103,39,2013-04-17,2023-01-10,3555,82.5
114126076152801,37,2013-11-07,2023-01-10,3351,82.5
114142076153001,6,2012-11-07,2015-11-07,1095,204.0
114142076153002,38,2003-04-17,2022-11-30,7167,101.0
114156076080501,52,2000-08-27,2015-08-27,5478,100.0
114203076080101,3,2014-01-07,2014-08-27,232,116.0
114222075381301,85,2000-04-17,2023-01-10,8303,92.5
114230075323002,2,2012-11-07,2013-01-07,61,61.0
114239076044701,32,2015-01-07,2023-01-10,2925,87.0
114240075323001,30,2015-04-17,2023-01-10,2825,75.0
114254075343401,29,2015-04-17,2023-01-10,2825,83.0
114312075380102,40,2012-11-07,2023-01-10,3716,91.0
114312075380103,41,2012-11-07,2023-01-10,3716,84.5
114312075401501,40,2012-11-07,2023-01-10,3716,89.0
114312075420001,37,2013-04-17,2023-01-10,3555,91.5
114330076080001,113,1994-08-29,2023-01-10,10361,82.5
114350075565001,111,1994-08-30,2023-01-10,10360,80.5
114400076144001,112,1994-08-29,2023-01-10,10361,84.0
114403076042901,75,1994-04-01,2012-01-07,6490,76.5
114406075411901,31,2015-04-17,2023-01-10,2825,84.5
114410078510001,112,1994-05-01,2025-05-30,11352,92.0
114430078580001,89,1999-01-05,2025-05-30,9642,102.0
114435075341801,36,2013-04-17,2023-01-10,3555,91.0
114455075291501,41,2012-11-07,2023-01-10,3716,82.5
114500075344501,50,2006-08-27,2022-01-30,5635,94.0
114506075344601,26,2015-04-17,2023-01-10,2825,92.0
114558075321501,29,2015-04-17,2023-01-10,2825,83.0
114602078521201,114,1994-05-01,2025-05-30,11352,92.0
114637075344301,38,2012-11-07,2023-01-10,3716,75.0
114645077002001,35,1994-11-01,2023-01-20,10307,102.0
114700075280001,79,1994-08-20,2022-01-30,10025,74.5
114700075285001,29,2015-04-17,2023-01-10,2825,90.5
114955079260001,23,1996-01-05,2024-05-30,10373,102.0
115050077445001,77,1998-05-15,2022-11-30,8965,102.0
115115078050001,64,1998-05-15,2022-01-30,8661,102.0
115200078051501,101,1994-05-01,2022-11-30,10440,102.0
115204079100001,63,1999-01-05,2017-11-05,6879,102.0
115300077503001,54,1998-05-15,2015-01-05,6079,102.0
115300078550001,91,1999-01-05,2025-05-30,9642,96.0
115335078100001,22,1996-01-05,2021-01-10,9137,130.0
115500078201001,95,1994-05-01,2022-11-30,10440,102.0
115625078240601,1,2023-01-01,2023-01-01,0,
115636078025301,4,2011-08-25,2012-05-15,264,72.0
115700078030001,73,2000-01-05,2022-11-30,8365,102.0
115800078250001,54,2000-08-25,2022-11-29,8131,102.0
115840078394501,9,2006-11-05,2022-11-29,5868,91.5
115906078401802,3,2011-11-05,2012-05-15,192,96.0
120000078150001,111,1994-05-01,2022-11-29,10439,92.0
120400075110001,53,2008-11-07,2023-01-10,5177,91.0
120405075182001,29,2014-08-27,2022-04-30,2803,73.0
120410075230401,37,2013-04-17,2023-01-10,3555,73.5
120430075160001,116,1994-01-05,2023-01-10,10597,81.0
120527075113901,33,2014-08-27,2023-01-10,3058,73.5
120530075145601,31,2014-08-27,2022-08-30,2925,73.5
120530075403001,76,1994-01-05,2013-08-27,7174,92.0
120551078374401,1,2023-01-01,2023-01-01,0,
120615079443001,61,2006-11-05,2025-05-30,6781,99.5
120622075171301,33,2014-08-27,2023-01-10,3058,73.5
120638075131001,37,2013-08-27,2023-01-10,3423,73.0
120713075561901,40,2013-01-05,2023-08-25,3884,91.0
120730075245001,112,1994-08-22,2023-01-10,10368,84.0
120731075255001,50,2000-04-17,2023-01-10,8303,100.0
120759075180201,2,1994-01-07,1994-04-07,90,90.0
120759078191001,1,2023-01-01,2023-01-01,0,
120845078102301,1,2023-01-01,2023-01-01,0,
121002075503601,40,2013-01-05,2023-08-25,3884,91.0
121015075554501,33,2014-01-05,2023-05-26,3428,91.5
121018075525201,40,2012-11-05,2023-08-25,3945,91.0
121018075525202,41,2012-11-05,2023-08-25,3945,91.0
121100079400001,83,2000-01-05,2025-05-30,9277,102.0
121145079460001,87,1999-11-05,2025-05-30,9338,102.0
121200079180001,10,1999-01-05,2011-08-25,4615,293.0
121230078423001,80,1998-08-25,2024-05-30,9410,102.0
121230079573001,86,1994-05-01,2025-05-30,11352,92.0
121312078033401,52,2006-01-05,2022-11-30,6173,102.0
121315078071501,84,1996-01-05,2018-01-22,8053,102.0
121321078314201,3,2011-08-25,2012-01-05,133,66.5
121322078314201,2,2012-01-05,2012-05-15,131,131.0
121330079040001,92,1994-05-01,2024-11-30,11171,102.0
121400079040001,9,2000-08-25,2023-08-30,8405,319.0
121530078394501,115,1994-05-01,2024-11-30,11171,99.5
121545078180001,70,1994-05-01,2022-11-29,10439,102.0
121550078321001,45,2000-01-05,2014-05-15,5244,102.0
121600078314501,19,1996-01-05,2012-01-05,5844,102.0
121600078314502,28,1994-05-01,2022-11-30,10440,92.0
121600078563001,92,1994-05-01,2024-11-30,11171,102.0
121730078473001,60,1994-05-01,2024-11-30,11171,92.0
121815078043001,56,2000-01-05,2016-11-05,6149,102.0
121820078472001,12,1998-05-15,2023-08-30,9238,232.0
121900079060001,13,1998-08-25,2022-05-30,8679,130.5
122225075081201,36,2014-04-17,2023-04-10,3280,90.0
122230075054501,75,2000-04-17,2023-01-10,8303,100.0
122230075203001,116,1994-08-23,2023-04-10,10457,82.0
122258075060101,34,2014-08-27,2023-04-10,3148,72.0
122320076410001,18,2018-01-05,2023-08-25,2058,92.0
122330076480001,115,1994-01-25,2023-08-25,10804,92.0
122343077043801,30,2013-11-05,2023-08-25,3580,102.0
122358075124001,115,1994-08-25,2023-04-10,10455,84.5
122400076460001,112,1994-05-25,2023-08-25,10684,92.0
122400077080001,90,1994-01-25,2022-11-05,10511,92.0
122401075022001,119,1994-01-07,2023-04-10,10685,87.0
122413075061001,13,2014-04-17,2017-08-27,1228,100.5
122421075453601,8,2021-11-30,2023-08-25,633,91.0
122430076352501,23,2006-11-05,2013-08-25,2485,102.0
122431076461101,39,2013-01-05,2023-08-25,3884,94.5
122500075450002,31,2012-11-05,2023-08-25,3945,103.0
122500076480001,118,1994-01-25,2023-08-25,10804,92.0
122515076410501,63,2006-11-05,2023-08-25,6137,94.5
122543076423901,20,2017-05-15,2023-08-25,2293,97.0
122615075482501,30,2015-08-25,2023-08-25,2922,91.0
122615075550502,106,1996-01-05,2023-08-25,10094,91.0
122622075514301,39,2013-01-05,2023-08-25,3884,91.5
122628076494801,21,2017-05-15,2023-08-25,2293,94.5
122655075492501,108,1996-01-05,2023-08-25,10094,91.0
122658075382201,97,1996-01-05,2023-08-25,10094,102.0
122729075572901,40,2013-01-05,2023-08-25,3884,91.0
122840078272001,89,1995-01-10,2022-11-30,10186,102.0
122850075451801,80,1996-01-05,2023-08-25,10094,92.0
122946075571201,26,2013-11-05,2023-08-25,3580,102.0
123000079380001,108,1994-05-01,2024-11-30,11171,102.0
123008079362001,83,2000-01-05,2024-11-30,9096,102.0
123015075563001,4,1996-01-25,1996-11-25,305,92.0
123040078015101,36,2006-11-05,2022-11-30,5869,97.0
123100079080001,85,1994-05-01,2024-11-30,11171,94.5
123130077470001,93,1994-05-01,2023-01-01,10472,99.5
123145077473001,69,2000-01-05,2021-01-10,7676,102.0
123150078135001,78,1998-08-25,2022-11-30,8863,102.0
123205078025601,20,2010-05-15,2022-08-30,4490,130.0
123206079070801,62,2005-05-15,2024-11-30,7139,102.0
123230078213001,67,1998-08-25,2022-11-30,8863,102.0
123245078213001,45,1996-11-05,2022-11-30,9521,102.0
123330079210001,38,1998-08-25,2024-11-30,9594,130.0
123400077540001,108,1994-05-01,2022-11-30,10440,92.0
123414079260001,8,1998-08-25,2002-11-05,1533,130.0
123445077393001,49,1994-05-01,2021-01-10,9751,94.5
123530079373001,64,1994-05-01,2011-11-05,6397,102.0
123555078190201,1,2012-05-15,2012-05-15,0,
123559077514601,3,2011-08-25,2012-01-05,133,66.5
123600078112301,1,2023-01-01,2023-01-01,0,
123610077515001,37,1996-01-05,2022-01-30,9522,102.0
123811075082401,35,2014-08-27,2023-04-10,3148,81.0
123842075063101,40,2013-04-17,2023-04-10,3645,90.0
123850075050001,116,1994-01-07,2023-04-10,10685,89.0
123904074552501,13,1994-01-07,2014-11-07,7609,90.0
123909074592401,34,2013-04-17,2023-01-10,3555,91.0
123911074551801,36,2014-04-17,2023-04-10,3280,90.0
123920074571101,38,2013-04-17,2023-04-10,3645,90.0
123948075015401,36,2014-01-07,2023-04-10,3380,91.0
124026075070901,37,2014-01-07,2023-04-10,3380,90.0
124029074574501,34,2014-04-17,2023-04-10,3280,90.0
124030076053001,69,1999-05-15,2019-11-30,7504,102.0
124043075021401,36,2013-11-07,2023-04-10,3441,90.0
124043076324901,36,2013-05-15,2023-08-25,3754,92.0
124043076325501,2,2013-01-05,2013-05-15,130,130.0
124048074542601,34,2013-04-17,2022-04-30,3300,90.0
124052079234201,1,2012-01-05,2012-01-05,0,
124110078362001,30,1998-08-25,2013-01-05,5247,130.0
124130078373001,88,1994-05-01,2022-11-30,10440,102.0
124159076035201,27,2015-01-05,2023-01-05,2922,91.5
124200076332001,43,1998-11-05,2023-08-25,9059,102.0
124200078483001,46,1996-01-05,2019-01-30,8426,102.0
124210078490001,60,1998-08-25,2019-05-30,7583,102.0
124220075535301,39,2013-01-05,2023-08-25,3884,91.5
124246079241401,1,2012-05-15,2012-05-15,0,
124300076470001,113,1994-05-25,2023-08-25,10684,92.0
124300076580001,32,1994-05-25,2001-11-05,2721,92.0
124330075534501,116,1994-05-25,2023-08-25,10684,92.0
124330078393001,99,1994-05-01,2022-11-30,10440,99.5
124400077484501,26,1997-01-05,2018-01-22,7687,130.0
124528075540101,39,2013-01-05,2023-08-25,3884,91.5
124548078501901,2,2012-01-05,2012-05-15,131,131.0
124550078531501,4,1998-08-25,2015-01-05,5977,803.0
124600076030001,78,1999-01-05,2023-01-05,8766,102.0
124600076070001,43,1994-05-25,2013-11-05,7104,92.0
124600078320001,3,2022-05-20,2022-11-01,165,82.5
124600079160001,57,2007-01-05,2024-11-30,6539,102.0
124600079244501,85,1994-05-01,2020-08-25,9613,102.0
124605076022001,31,2014-05-15,2023-01-05,3157,91.5
124606076025401,20,2013-01-05,2023-01-05,3652,102.0
124619076084401,34,2013-01-05,2023-01-05,3652,92.0
124620076004001,23,2013-11-05,2022-08-25,3215,102.0
124630076033001,39,1994-01-25,2002-11-05,3206,92.0
124654075564701,38,2012-11-05,2023-08-25,3945,91.0
124715079360001,22,2000-01-05,2007-05-15,2687,130.0
125545079203001,15,2018-11-30,2022-11-30,1461,92.0
125600079210001,75,1998-08-25,2022-11-30,8863,102.0
125615078433001,43,2006-01-05,2022-11-30,6173,102.0
125630078433001,52,2005-05-15,2022-11-30,6408,92.0
125638076231901,34,2013-01-05,2023-01-05,3652,102.0
125641076035001,35,2013-05-15,2023-01-05,3522,91.5
125645075530001,109,1994-01-25,2022-11-05,10511,91.0
125700075470002,37,2012-11-05,2023-01-05,3713,91.5
125700076480001,118,1994-01-25,2023-08-25,10804,92.0
125720078594001,88,1994-05-01,2022-11-30,10440,102.0
125721075475601,29,2014-11-05,2023-01-05,2983,91.5
125724075443401,34,2013-05-15,2023-01-05,3522,91.0
125730078370001,87,1999-01-05,2022-01-30,8426,97.0
125732076231301,9,2015-08-25,2017-11-05,803,102.0
125740078584801,86,1995-01-10,2022-11-30,10186,102.0
125747078302601,1,2022-11-01,2022-11-01,0,
125832076015401,14,2015-11-05,2020-11-30,1852,87.0
125919078060101,34,2014-05-15,2024-01-05,3522,97.0
125920076133001,105,1994-05-25,2023-01-05,10452,92.0
125921076025501,11,2016-08-25,2022-11-05,2263,101.0
125930076030001,56,1994-01-25,2017-01-05,8381,102.0
125930078163001,19,2003-11-05,2013-05-15,3479,116.0
130100080160001,1,2012-05-15,2012-05-15,0,
130345079514501,86,1994-05-01,2022-05-30,10256,102.0
130345080034501,99,1994-05-01,2022-05-30,10256,102.0
130345080164501,51,1994-05-01,2022-08-30,10348,102.0
130400079580001,102,1994-05-01,2022-05-30,10256,102.0
130400080081501,75,1996-01-05,2021-11-30,9461,102.0
130400080134001,69,2002-08-25,2022-08-30,7310,99.5
130412074584801,5,2023-01-05,2024-01-05,365,82.0
130600079260001,97,1994-05-01,2022-11-30,10440,102.0
130639076114001,8,2015-11-05,2018-08-20,1019,87.0
130640079253501,39,1998-08-25,2012-05-15,5012,102.0
130725078180001,71,2005-05-15,2024-08-25,7042,94.5
130811075581001,37,2012-11-05,2023-01-05,3713,89.0
130827078062401,69,2005-11-05,2024-08-25,6868,92.0
130839076082901,3,2013-01-05,2013-08-25,232,116.0
130852079115401,16,2018-01-01,2022-08-20,1692,92.0
130900076134001,62,1994-05-25,2020-01-24,9375,102.0
130900076134002,23,2012-11-05,2021-01-10,2988,102.0
130900078240001,54,2000-01-05,2022-11-05,8340,102.0
130900078240002,3,2013-01-05,2013-08-25,232,116.0
130927079022901,23,2013-05-15,2019-08-20,2288,102.0
130929079023001,1,2022-11-01,2022-11-01,0,
130930078213001,2,2012-05-15,2013-05-15,365,365.0
130946078532801,1,2022-11-01,2022-11-01,0,
130946078532802,1,2022-11-01,2022-11-01,0,
131123079345901,9,2012-05-15,2021-01-10,3162,94.5
131215080104501,87,1994-05-01,2022-05-30,10256,102.0
131230079450001,105,1994-05-01,2022-05-30,10256,96.0
131245079293001,49,1999-05-15,2015-01-05,5714,102.0
131427079301801,2,2012-05-15,2019-01-30,2451,2451.0
131500074584801,5,2023-01-05,2024-01-05,365,82.0
131800074584801,5,2023-01-05,2024-01-05,365,82.0
131912074584801,3,2023-01-05,2024-01-05,365,182.5
131916074524301,38,2014-01-05,2024-01-05,3652,91.0
131931078270701,2,2022-08-20,2022-11-01,73,73.0
131935079110901,18,2018-01-01,2023-01-20,1845,91.0
131938076181901,24,2015-05-15,2023-01-05,2792,102.0
131953079055801,31,2013-05-15,2022-11-01,3457,97.0
132010079164501,80,1994-05-01,2014-08-25,7421,92.0
132015077593001,50,2001-05-15,2015-05-15,5113,102.0
132400080080002,89,1994-05-01,2022-05-30,10256,102.0
132509074491301,10,2013-01-05,2015-05-15,860,102.0
132700074584801,5,2023-01-05,2024-01-05,365,82.0
132830079025001,112,1994-05-01,2022-11-01,10411,92.0
132836078483702,1,2022-11-01,2022-11-01,0,
132854079024201,18,2005-01-05,2023-01-20,6589,102.0
132909079555901,1,2022-11-01,2022-11-01,0,
132930077281501,68,2004-01-05,2024-01-05,7305,97.0
132935078093501,26,2003-11-05,2013-05-15,3479,102.0
132935078093502,2,2012-11-05,2013-01-05,61,61.0
133015078425501,63,2007-01-05,2022-11-01,5779,75.0
133020078420001,46,1994-08-01,2013-05-15,6862,102.0
133030077573001,78,1998-11-05,2024-01-05,9192,102.0
133100078384801,50,2005-01-05,2021-08-31,6082,102.0
133117079225101,27,2015-08-25,2023-01-20,2705,78.5
133121079234701,1,2016-05-15,2016-05-15,0,
133138079043401,17,2018-01-01,2023-01-20,1845,85.5
133147074551201,5,2023-01-05,2024-01-05,365,82.0
133147078470801,1,2022-11-01,2022-11-01,0,
133147078470802,1,2022-11-01,2022-11-01,0,
133159078410401,1,2016-05-15,2016-05-15,0,
133200078300001,72,2003-05-15,2023-01-20,7190,102.0
133200078542001,121,1994-05-01,2023-01-20,10491,73.0
133220077362001,113,1994-05-25,2024-01-05,10817,92.0
133259079312501,5,2014-01-05,2015-01-05,365,87.0
133300077453001,94,1994-05-25,2023-08-25,10684,92.0
133300079330001,81,1994-05-01,2014-01-05,7189,85.0
133302079570701,1,2016-05-15,2016-05-15,0,
133311078314501,34,2014-01-05,2023-01-20,3302,91.0
133329078294901,2,2022-08-20,2022-11-01,73,73.0
133400078340901,2,2022-08-20,2022-11-01,73,73.0
133400079140001,79,1994-05-01,2013-11-05,7128,92.0
134911074380401,41,2012-11-05,2024-01-05,4078,89.0
134935074480701,38,2014-01-05,2024-01-05,3652,91.0
134955074443901,37,2014-05-15,2024-01-05,3522,89.0
135003074441001,43,2012-11-05,2024-01-05,4078,89.0
135145076081001,35,2013-01-05,2024-08-16,4241,97.0
135145076180501,34,2013-01-05,2024-08-16,4241,102.0
135330076183001,31,2007-05-15,2016-05-15,3288,102.0
135421079441001,2,2016-05-15,2023-05-20,2561,2561.0
135425079440001,104,1994-05-01,2023-08-20,10703,92.0
135724077063001,42,2013-01-05,2023-05-20,3787,73.0
135730077143001,120,1994-05-01,2023-01-20,10491,73.0
135743078132401,4,2022-05-20,2023-05-20,365,92.0
135743078132402,2,2022-08-20,2022-11-01,73,73.0
135756077034001,16,2017-08-25,2023-05-20,2094,92.0
135906076390001,95,1994-05-25,2024-08-16,11041,97.0
135950076050501,40,2013-01-05,2024-08-16,4241,92.0
140110079373801,34,2013-05-15,2023-08-20,3749,91.0
140112079372801,2,2016-05-15,2023-05-20,2561,2561.0
140130076073001,107,1995-08-25,2024-08-16,10584,91.5
140130076163001,96,1994-05-25,2024-08-16,11041,102.0
140130076443001,68,1994-11-25,2015-11-05,7650,92.0
140130080020502,112,1994-05-01,2023-01-20,10491,91.0
140147074090001,3,2023-01-05,2023-08-25,232,116.0
140157080033101,29,2014-11-05,2023-08-20,3210,92.0
140214079334401,31,2013-01-05,2021-11-30,3251,91.5
141123078105001,2,2016-05-15,2023-01-20,2441,2441.0
141555076114001,1,2024-08-16,2024-08-16,0,
141700076450001,81,1994-08-25,2015-11-05,7742,92.0
141730076170001,76,1994-05-25,2022-11-05,10391,102.0
141735076180501,36,2013-01-05,2022-11-05,3591,91.0
141842079554501,45,2010-08-25,2023-05-20,4651,91.5
141906079540201,32,2014-11-05,2023-08-20,3210,91.0
142040080040701,34,2013-05-15,2023-01-20,3537,92.0
142045079564201,2,2016-05-15,2023-08-20,2653,2653.0
142105076095001,110,1994-05-25,2024-08-16,11041,92.0
142130076190001,103,1995-05-25,2024-08-16,10676,92.0
142230080023001,109,1994-05-01,2022-11-01,10411,92.0
142240079435401,112,1994-05-01,2023-08-20,10703,92.0
142258079491801,29,2014-11-05,2023-08-20,3210,91.5
142303079340401,75,1994-05-01,2014-05-15,7319,85.0
142311079440003,18,2012-11-05,2018-01-01,1883,102.0
142338079481501,17,2014-01-05,2018-01-01,1457,87.0
142434075331501,1,2015-11-05,2015-11-05,0,
143400075340001,42,1994-05-25,2022-01-30,10112,92.0
143400075340002,37,2012-11-05,2022-08-25,3580,91.5
143403075295902,36,2013-08-25,2023-08-25,3652,91.0
143410075221501,10,1998-11-05,2013-05-15,5305,133.0
143416075440001,3,2013-08-25,2016-08-25,1096,548.0
143423075185101,39,2013-01-05,2023-08-25,3884,92.0
143430075223001,35,2006-11-05,2017-05-15,3844,102.0
143600075163301,37,2013-01-05,2023-05-25,3792,96.5
143612075291801,7,2013-05-15,2015-11-05,904,87.0
143619075292401,17,2013-01-05,2023-05-25,3792,102.0
143630075190001,53,1994-05-25,2016-11-05,8200,92.0
143700075370001,76,1994-05-25,2015-08-25,7762,92.0
143800075131501,78,1994-11-25,2023-08-25,10500,92.0
144000075080001,83,1994-05-25,2021-01-10,9727,92.0
144030075112201,32,2014-05-15,2023-05-25,3297,91.0
144200075060002,41,2012-11-05,2023-08-25,3945,91.5
144200075300001,63,1995-11-25,2023-08-25,10135,102.0
144333077562601,2,2022-05-20,2023-05-20,365,365.0
144403077234601,3,2022-05-20,2023-05-20,365,182.5
144600075080501,18,2007-05-15,2013-11-05,2366,102.0
144815079205201,34,2013-01-05,2022-11-01,3587,102.0
144830076473001,62,1999-11-05,2022-11-05,8401,102.0
144835076473502,5,2007-05-15,2023-05-25,5854,1641.5
144835076473503,14,2012-11-05,2019-05-28,2395,102.0
144940079413301,37,2013-01-05,2023-05-20,3787,92.0
145006079553301,38,2013-01-05,2023-08-20,3879,92.0
145042079323001,11,2013-11-05,2016-05-15,922,87.0
145058079270001,37,2013-01-05,2023-08-20,3879,92.0
145235079184501,56,1994-05-01,2007-08-25,4864,92.0
145439074051101,62,1994-05-25,2023-08-25,10684,102.0
145656074032201,72,1994-05-25,2023-08-25,10684,102.0
145745075083001,51,2009-11-05,2023-08-25,5041,92.0
145831074054301,23,2013-08-25,2023-08-25,3652,117.0
145900074063301,71,1994-05-25,2023-08-25,10684,102.0
